REF_DATE,GEO,DGUID,Job tenure,Type of work,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Males,15 years and over,Persons,249,thousands,3,v2845099,10.4.3.2.1,17.5,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845234,10.4.3.2.2,9.7,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Males,25 years and over,Persons,249,thousands,3,v2845126,10.4.3.2.3,7.8,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845153,10.4.3.2.4,3.9,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Males,45 years and over,Persons,249,thousands,3,v2845180,10.4.3.2.5,3.9,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845207,10.4.3.2.6,5.1,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Males,55 years and over,Persons,249,thousands,3,v2845261,10.4.3.2.7,2.7,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2845288,10.4.3.2.8,1.5,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Males,65 years and over,Persons,249,thousands,3,v2845315,10.4.3.2.9,,x,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Females,15 years and over,Persons,249,thousands,3,v2845342,10.4.3.3.1,33.4,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2845477,10.4.3.3.2,13.9,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Females,25 years and over,Persons,249,thousands,3,v2845369,10.4.3.3.3,19.5,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2845396,10.4.3.3.4,12.8,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Females,45 years and over,Persons,249,thousands,3,v2845423,10.4.3.3.5,6.7,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2845450,10.4.3.3.6,16.2,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Females,55 years and over,Persons,249,thousands,3,v2845504,10.4.3.3.7,3.3,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2845531,10.4.3.3.8,3.1,,,,1
2019,Alberta,2016A000248,7 to 12 months,Part-time employment,Females,65 years and over,Persons,249,thousands,3,v2845558,10.4.3.3.9,,x,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2844839,10.5.1.1.1,760,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2844974,10.5.1.1.2,127.9,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2844866,10.5.1.1.3,632.1,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2844893,10.5.1.1.4,423.7,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2844920,10.5.1.1.5,208.4,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2844947,10.5.1.1.6,548.5,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2845001,10.5.1.1.7,83.6,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2845028,10.5.1.1.8,68,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2845055,10.5.1.1.9,15.5,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Males,15 years and over,Persons,249,thousands,3,v2845082,10.5.1.2.1,407.2,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845217,10.5.1.2.2,63.7,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Males,25 years and over,Persons,249,thousands,3,v2845109,10.5.1.2.3,343.4,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845136,10.5.1.2.4,224,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Males,45 years and over,Persons,249,thousands,3,v2845163,10.5.1.2.5,119.4,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845190,10.5.1.2.6,290.2,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Males,55 years and over,Persons,249,thousands,3,v2845244,10.5.1.2.7,53.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2845271,10.5.1.2.8,43.4,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Males,65 years and over,Persons,249,thousands,3,v2845298,10.5.1.2.9,9.9,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Females,15 years and over,Persons,249,thousands,3,v2845325,10.5.1.3.1,352.8,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2845460,10.5.1.3.2,64.2,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Females,25 years and over,Persons,249,thousands,3,v2845352,10.5.1.3.3,288.6,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2845379,10.5.1.3.4,199.6,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Females,45 years and over,Persons,249,thousands,3,v2845406,10.5.1.3.5,89,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2845433,10.5.1.3.6,258.4,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Females,55 years and over,Persons,249,thousands,3,v2845487,10.5.1.3.7,30.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2845514,10.5.1.3.8,24.6,,,,1
2019,Alberta,2016A000248,13 to 60 months,Both full and part-time employment,Females,65 years and over,Persons,249,thousands,3,v2845541,10.5.1.3.9,5.7,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2844848,10.5.2.1.1,613.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2844983,10.5.2.1.2,72.9,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2844875,10.5.2.1.3,540.4,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2844902,10.5.2.1.4,370.9,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2844929,10.5.2.1.5,169.5,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2844956,10.5.2.1.6,478.1,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2845010,10.5.2.1.7,62.2,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2845037,10.5.2.1.8,54.7,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2845064,10.5.2.1.9,7.5,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Males,15 years and over,Persons,249,thousands,3,v2845091,10.5.2.2.1,360,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845226,10.5.2.2.2,40.9,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Males,25 years and over,Persons,249,thousands,3,v2845118,10.5.2.2.3,319,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845145,10.5.2.2.4,212.5,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Males,45 years and over,Persons,249,thousands,3,v2845172,10.5.2.2.5,106.5,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845199,10.5.2.2.6,275,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Males,55 years and over,Persons,249,thousands,3,v2845253,10.5.2.2.7,44,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2845280,10.5.2.2.8,38.4,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Males,65 years and over,Persons,249,thousands,3,v2845307,10.5.2.2.9,5.6,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Females,15 years and over,Persons,249,thousands,3,v2845334,10.5.2.3.1,253.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2845469,10.5.2.3.2,32,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Females,25 years and over,Persons,249,thousands,3,v2845361,10.5.2.3.3,221.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2845388,10.5.2.3.4,158.4,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Females,45 years and over,Persons,249,thousands,3,v2845415,10.5.2.3.5,62.9,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2845442,10.5.2.3.6,203.1,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Females,55 years and over,Persons,249,thousands,3,v2845496,10.5.2.3.7,18.2,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2845523,10.5.2.3.8,16.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Full-time employment,Females,65 years and over,Persons,249,thousands,3,v2845550,10.5.2.3.9,1.9,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2844857,10.5.3.1.1,146.7,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2844992,10.5.3.1.2,55,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2844884,10.5.3.1.3,91.7,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2844911,10.5.3.1.4,52.7,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2844938,10.5.3.1.5,39,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2844965,10.5.3.1.6,70.4,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2845019,10.5.3.1.7,21.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2845046,10.5.3.1.8,13.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2845073,10.5.3.1.9,8,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Males,15 years and over,Persons,249,thousands,3,v2845100,10.5.3.2.1,47.2,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845235,10.5.3.2.2,22.8,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Males,25 years and over,Persons,249,thousands,3,v2845127,10.5.3.2.3,24.4,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845154,10.5.3.2.4,11.5,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Males,45 years and over,Persons,249,thousands,3,v2845181,10.5.3.2.5,12.9,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845208,10.5.3.2.6,15.1,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Males,55 years and over,Persons,249,thousands,3,v2845262,10.5.3.2.7,9.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2845289,10.5.3.2.8,5,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Males,65 years and over,Persons,249,thousands,3,v2845316,10.5.3.2.9,4.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Females,15 years and over,Persons,249,thousands,3,v2845343,10.5.3.3.1,99.5,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2845478,10.5.3.3.2,32.2,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Females,25 years and over,Persons,249,thousands,3,v2845370,10.5.3.3.3,67.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2845397,10.5.3.3.4,41.2,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Females,45 years and over,Persons,249,thousands,3,v2845424,10.5.3.3.5,26.1,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2845451,10.5.3.3.6,55.2,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Females,55 years and over,Persons,249,thousands,3,v2845505,10.5.3.3.7,12.1,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2845532,10.5.3.3.8,8.3,,,,1
2019,Alberta,2016A000248,13 to 60 months,Part-time employment,Females,65 years and over,Persons,249,thousands,3,v2845559,10.5.3.3.9,3.8,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2844840,10.6.1.1.1,450.8,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2844975,10.6.1.1.2,14.8,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2844867,10.6.1.1.3,436,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2844894,10.6.1.1.4,268.8,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2844921,10.6.1.1.5,167.2,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2844948,10.6.1.1.6,362.1,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2845002,10.6.1.1.7,73.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2845029,10.6.1.1.8,60.3,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2845056,10.6.1.1.9,13.6,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Males,15 years and over,Persons,249,thousands,3,v2845083,10.6.1.2.1,248.2,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845218,10.6.1.2.2,7.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Males,25 years and over,Persons,249,thousands,3,v2845110,10.6.1.2.3,240.4,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845137,10.6.1.2.4,151.4,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Males,45 years and over,Persons,249,thousands,3,v2845164,10.6.1.2.5,89,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845191,10.6.1.2.6,201.3,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Males,55 years and over,Persons,249,thousands,3,v2845245,10.6.1.2.7,39,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2845272,10.6.1.2.8,31.7,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Males,65 years and over,Persons,249,thousands,3,v2845299,10.6.1.2.9,7.3,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Females,15 years and over,Persons,249,thousands,3,v2845326,10.6.1.3.1,202.6,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2845461,10.6.1.3.2,6.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Females,25 years and over,Persons,249,thousands,3,v2845353,10.6.1.3.3,195.7,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2845380,10.6.1.3.4,117.4,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Females,45 years and over,Persons,249,thousands,3,v2845407,10.6.1.3.5,78.2,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2845434,10.6.1.3.6,160.8,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Females,55 years and over,Persons,249,thousands,3,v2845488,10.6.1.3.7,34.8,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2845515,10.6.1.3.8,28.6,,,,1
2019,Alberta,2016A000248,61 to 120 months,Both full and part-time employment,Females,65 years and over,Persons,249,thousands,3,v2845542,10.6.1.3.9,6.3,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2844849,10.6.2.1.1,395.2,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2844984,10.6.2.1.2,9.3,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2844876,10.6.2.1.3,385.8,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2844903,10.6.2.1.4,245.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2844930,10.6.2.1.5,140,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2844957,10.6.2.1.6,329.4,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2845011,10.6.2.1.7,56.5,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2845038,10.6.2.1.8,49.4,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2845065,10.6.2.1.9,7.1,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Males,15 years and over,Persons,249,thousands,3,v2845092,10.6.2.2.1,231.3,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845227,10.6.2.2.2,5.4,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Males,25 years and over,Persons,249,thousands,3,v2845119,10.6.2.2.3,225.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845146,10.6.2.2.4,146,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Males,45 years and over,Persons,249,thousands,3,v2845173,10.6.2.2.5,79.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845200,10.6.2.2.6,193.8,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Males,55 years and over,Persons,249,thousands,3,v2845254,10.6.2.2.7,32.1,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2845281,10.6.2.2.8,28.1,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Males,65 years and over,Persons,249,thousands,3,v2845308,10.6.2.2.9,4,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Females,15 years and over,Persons,249,thousands,3,v2845335,10.6.2.3.1,163.8,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2845470,10.6.2.3.2,3.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Females,25 years and over,Persons,249,thousands,3,v2845362,10.6.2.3.3,159.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2845389,10.6.2.3.4,99.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Females,45 years and over,Persons,249,thousands,3,v2845416,10.6.2.3.5,60,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2845443,10.6.2.3.6,135.6,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Females,55 years and over,Persons,249,thousands,3,v2845497,10.6.2.3.7,24.4,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2845524,10.6.2.3.8,21.3,,,,1
2019,Alberta,2016A000248,61 to 120 months,Full-time employment,Females,65 years and over,Persons,249,thousands,3,v2845551,10.6.2.3.9,3.1,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2844858,10.6.3.1.1,55.7,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2844993,10.6.3.1.2,5.5,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2844885,10.6.3.1.3,50.2,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2844912,10.6.3.1.4,22.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2844939,10.6.3.1.5,27.2,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2844966,10.6.3.1.6,32.8,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2845020,10.6.3.1.7,17.4,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2845047,10.6.3.1.8,10.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2845074,10.6.3.1.9,6.5,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Males,15 years and over,Persons,249,thousands,3,v2845101,10.6.3.2.1,16.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845236,10.6.3.2.2,2.4,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Males,25 years and over,Persons,249,thousands,3,v2845128,10.6.3.2.3,14.5,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845155,10.6.3.2.4,5.4,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Males,45 years and over,Persons,249,thousands,3,v2845182,10.6.3.2.5,9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845209,10.6.3.2.6,7.5,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Males,55 years and over,Persons,249,thousands,3,v2845263,10.6.3.2.7,6.9,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2845290,10.6.3.2.8,3.6,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Males,65 years and over,Persons,249,thousands,3,v2845317,10.6.3.2.9,3.3,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Females,15 years and over,Persons,249,thousands,3,v2845344,10.6.3.3.1,38.8,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2845479,10.6.3.3.2,3,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Females,25 years and over,Persons,249,thousands,3,v2845371,10.6.3.3.3,35.7,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2845398,10.6.3.3.4,17.5,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Females,45 years and over,Persons,249,thousands,3,v2845425,10.6.3.3.5,18.2,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2845452,10.6.3.3.6,25.3,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Females,55 years and over,Persons,249,thousands,3,v2845506,10.6.3.3.7,10.5,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2845533,10.6.3.3.8,7.3,,,,1
2019,Alberta,2016A000248,61 to 120 months,Part-time employment,Females,65 years and over,Persons,249,thousands,3,v2845560,10.6.3.3.9,3.2,,,,1
2019,Alberta,2016A000248,121 to 240 months,Both full and part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2844841,10.7.1.1.1,426.9,,,,1
